STATION_ID,LNG,LAT,STATION_NAME
31542,113.610168,34.806495,兴隆铺路沙口路
31543,113.613154,34.807313,兴隆铺村
31544,113.618654,34.809773,兴隆铺路南阳路
31545,113.6173,34.814652,江山路北三环
31546,113.614539,34.818014,江山路王寨
31547,113.613729,34.821873,江山路国基路(郑大四附院)
31548,113.614201,34.824366999999995,宏达街江山路
31549,113.617967,34.824426,宏达街常青路
31550,113.62045,34.824435,宏达路长兴路
31551,113.624514,34.822505,金杯路国基路
31552,113.629984,34.820913,国基路丰华路
31553,113.63528,34.821056,国基路索凌路
31554,113.64037,34.821022,国基路丰庆路
31555,113.643582,34.820862,四月天
31556,113.647256,34.82066,陈寨花卉市场
31557,113.652838,34.8205,郑州海洋馆
31558,113.655537,34.820474,国基路公交站
31559,113.662813,34.820533000000005,国基路渠东路
31560,113.668632,34.820719,国基路沙门村
31561,113.68127,34.82074363,国基路花园路
31562,113.681173,34.820281,国基路花园路
31563,113.686786,34.820146,国基路中州大道
31564,113.691887,34.819826,中州大道国基路
31565,113.693457,34.81595,中州大道桑园
31566,113.69425,34.8133,中州大道北三环
31567,113.699416,34.801733,中州大道晨旭路站
31570,113.599662,34.798668,电厂路公交站
30538,113.760601,34.765687,东风南路公交站
30539,113.762171,34.761755,创业路东风南路
30786,113.562147,34.801984999999995,冬青街站
31125,113.706643,34.773588000000004,中州大道黄河路站
31126,113.709434,34.771346,中州大道纬四路站
31127,113.713313,34.768159000000004,中州大道民航路站
31128,113.720435,34.757690000000004,中州大道福元路
31129,113.720168,34.752075,中州大道凤鸣路
31130,113.719943,34.747169,中州大道郑汴路站
31131,113.719696,34.741488000000004,中州大道货站街
31132,113.719368,34.7324,中州大道王庄
36575,113.729995,34.777643,黄河路九如路
36576,113.703204,34.777558,黄河路中州大道
36577,113.694027,34.777896000000005,东明路红旗路
36578,113.686472,34.780947999999995,红专路经三路
36579,113.68637,34.77567,经三路黄河路
36580,113.686411,34.76862,经三路纬二路
36581,113.681094,34.768671000000005,纬二路原省政府
36649,113.7759333,34.7617,郑州高铁长途汽车枢纽站
36664,113.7759333,34.3117,郑州高铁长途汽车枢纽站
36650,113.7677,34.75378333,心怡路榆林南路
36663,113.7678333,34.75518333,心怡路榆林南路
36651,113.7667,34.7523,康宁街心怡路
36657,113.75163329999998,34.75881667,农业南路七里河北路
36662,113.7678333,34.75313333,心怡路康宁街
35482,113.67745,34.76465,紫荆山
35483,113.686544,34.764398,金水路经三路
35484,113.698513,34.764111,金水路未来路
35485,113.70539,34.763567,金水路玉凤路
35486,113.704775,34.758575,玉凤路福元路
35487,113.704733,34.753161,玉凤路商城路
35488,113.71216499999998,34.750833,凤鸣路英协街
35489,113.710892,34.74808400000001,省检察院
35490,113.710933,34.747949,省检察院
35491,113.712206,34.75085,凤鸣路英协街
35492,113.704754,34.758551000000004,凤鸣路福元路
35493,113.698492,34.764185,金水路未来路
35494,113.686421,34.764438,金水路经三路
35495,113.677491,34.764792,紫荆山
34481,113.69558,34.710499,"紫东路银莺路
"
34482,113.705014,34.715720000000005,"七里河南路中州大道
"
34483,113.711365,34.722868,"中州大道航海路站
"
34484,113.716482,34.728293,"中州大道石化路站
"
34485,113.720552,34.744262,"中州大道货站街
"
34486,113.720429,34.749484,"中州大道郑汴路站
"
34487,113.720922,34.757646,"中州大道福元路站
"
34488,113.713523,34.768241,"中州大道民航路站
"
34489,113.710131,34.771029,"中州大道纬四路站
"
34490,113.707357,34.773463,"中州大道黄河路站
"
34713,113.63308329999998,34.80503333,天明路宋寨南街
34714,113.6315333,34.80728333,宋寨
34064,113.742,34.708,经开第四大街经南六路
34764,113.606119,34.71076,西三环长江路
34765,113.62205,34.701309,嵩山南路南三环
34766,113.62205,34.684905,嵩山南路袁寨
34767,113.621147,34.666745,嵩山南路南四环
34768,113.622707,34.651893,侯寨收费站
34769,113.674196,34.641902,十八里河收费站
34770,113.67592,34.620974,机械研究所
34771,113.677645,34.600047,107国道双湖大道
34772,113.678219,34.586478,中原工学院南校区西门
34773,113.68134,34.583102000000004,中原工学院南校区
34774,113.681217,34.582942,中原工学院南校区
34775,113.678343,34.586559,中原工学院南校区西门
34776,113.677686,34.600013,107国道双湖大道
34777,113.676002,34.620937,机械研究所
34778,113.674155,34.641853999999995,十八里河收费站
34779,113.622995,34.651652,侯寨收费站
34780,113.621188,34.666788000000004,嵩山南路南四环
34781,113.622009,34.684762,嵩山南路袁寨
34782,113.622666,34.700033000000005,嵩山南路南三环
34783,113.622214,34.710659,嵩山南路长江路
34784,113.631001,34.711166,高教小区
34785,113.60581100000002,34.711756,西三环长江路
34786,113.59316499999998,34.722726,西三环航海路
34787,113.578548,34.738015999999995,西三环陇海路
34788,113.578507,34.748682,西三环中原路
34789,113.58651299999998,34.748648,中原工学院西校区
34790,113.609086,34.748965000000005,中原工学院本部
34877,113.681381,34.583092,中原工学院南校区
34878,113.678178,34.586675,中原工学院南校区西门
34879,113.676741,34.612008,107国道双湖大道
34880,113.673826,34.641814000000004,十八里河收费站
34881,113.622748,34.651952,侯寨收费站
34882,113.62127,34.666509999999995,嵩山南路南四环
34883,113.621927,34.684952,嵩山南路袁寨
